VM ID,Actual CPU,Length,Input Size,Output Size,End Time
24,13.99,13989,12725,14255,8687.37
12,3.87,3866,6646,4438,8688.28
1,3.19,3190,4554,2431,8689.25
23,17.56,17555,8121,7341,8689.75
16,20.58,20578,5962,14922,8689.96
13,7.7,7696,905,4085,8690.84
7,7.98,7978,4294,7735,8690.97
22,9.63,9634,2091,4100,8691.6
20,23.65,23650,1595,5812,8692.57
19,20.81,20809,1045,8009,8692.69
8,16.42,16342,12835,10453,8692.8
10,17.17,17166,11751,14576,8692.99
4,8.91,8864,12155,8649,8693.1
14,20.91,20863,13352,8877,8693.21
13,2.71,2707,4090,10557,8693.54
6,20.57,20573,4390,5380,8694.09
17,8.48,8476,11114,8782,8694.9
0,16.04,16039,2845,11439,8695.51
11,14,14001,13665,12504,8696.22
17,1.43,1398,9107,9207,8696.33
15,14.14,14138,5236,3331,8696.58
21,18.13,18132,2853,3453,8696.93
3,20.35,20353,9278,9419,8697.06
2,12.95,12950,8418,10418,8697.25
22,6.88,6880,8009,4231,8698.48
11,2.45,2449,3883,10252,8698.67
11,2.63,2630,4204,11680,8701.3
7,11.07,11072,14817,5381,8702.05
3,5.09,4993,1923,5575,8702.16
18,17.51,17511,4766,4920,8702.64
1,13.81,13807,12328,12265,8703.05
9,17.57,17573,12208,10467,8704.42
18,2.01,2008,11060,12000,8704.65
2,7.8,7798,7380,8348,8705.05
3,4.11,4112,2990,1263,8706.27
13,13.41,13411,11715,11990,8706.96
10,14.25,14246,12945,11556,8707.23
7,5.37,5371,13774,1427,8707.42
5,23.7,23698,5974,8067,8708.28
11,7.12,7118,9728,6843,8708.41
2,3.77,3766,14863,8441,8708.81
8,16.41,16408,1083,3343,8709.21
3,3.1,3102,14782,4052,8709.37
20,17.38,17382,1508,14245,8709.95
12,21.88,21884,1057,10310,8710.16
24,23.4,23401,3680,1619,8710.78
11,2.85,2852,1414,14572,8711.27
9,7.17,7170,12246,11278,8711.59
18,7.41,7408,12555,4422,8712.06
23,24.04,24039,1227,2483,8713.78
22,15.46,15464,1744,9660,8713.94
16,24.1,24100,6959,3246,8714.06
13,8.43,8430,1817,7099,8715.39
19,23.08,23084,4501,8718,8715.78
0,21.18,21175,6731,9292,8716.69
1,14.05,14051,6650,12549,8717.11
2,8.4,8355,7641,1829,8717.22
4,24.23,24153,10216,4003,8717.33
17,21.11,21100,1738,4911,8717.44
19,1.66,1603,5859,8514,8717.44
14,24.7,24697,11127,8178,8717.91
6,24.06,24055,8156,5867,8718.14
16,4.19,4154,5354,13417,8718.25
9,7.15,7149,5425,9738,8718.74
4,1.64,1641,11133,8990,8718.97
21,22.14,22144,12089,14102,8719.08
23,6.23,6227,8319,8298,8720.01
2,3.3,3304,8998,9738,8720.52
8,11.77,11767,2366,12885,8720.98
12,11.22,11221,7786,3405,8721.38
15,24.91,24825,12752,6581,8721.49
21,2.41,2329,10306,3915,8721.49
22,7.55,7482,13585,5082,8721.49
6,3.79,3786,14672,9107,8721.93
16,5.3,5303,6684,12406,8723.55
10,16.43,16334,9171,6717,8723.66
15,3.07,3074,10798,6394,8724.56
0,8.02,8023,11031,12500,8724.71
24,14.5,14501,6254,9422,8725.28
5,19.39,19392,5199,2926,8727.67
0,3.48,3479,14943,12698,8728.19
18,16.24,16165,3086,10678,8728.3
22,6.93,6929,14023,6861,8728.42
16,5.07,5070,2494,14606,8728.62
6,7.7,7701,12424,14065,8729.63
12,8.38,8376,12382,10473,8729.76
20,20.8,20803,3394,9606,8730.76
7,23.73,23728,2901,1538,8731.14
3,22.94,22943,12828,11230,8732.31
21,11.64,11641,3571,9428,8733.13
12,3.63,3626,9958,10638,8733.38
2,13.01,13010,11213,10396,8733.53
18,5.44,5438,9834,9808,8733.74
11,24.05,24045,6973,3307,8735.31
17,18.66,18663,14756,7616,8736.1
14,18.34,18335,11399,12865,8736.24
13,20.97,20917,6467,14127,8736.35
19,19.57,19573,9684,14455,8737.01
3,4.81,4711,13799,13882,8737.12
1,21.24,21244,2941,9603,8738.35
7,8.04,8041,4199,3696,8739.19
9,20.55,20545,11429,14321,8739.3
20,8.54,8511,14783,2095,8739.3
8,18.72,18719,3117,12002,8739.7
10,16.31,16311,11985,5823,8739.97
3,2.97,2902,12304,9233,8740.08
16,11.57,11508,3363,4639,8740.19
23,20.42,20417,1974,6314,8740.43
7,1.6,1600,14630,11892,8740.79
18,8.88,8883,2632,11467,8742.62
6,13.41,13412,4518,14182,8743.04
4,24.32,24319,3620,11887,8743.29
23,3.21,3214,3260,11103,8743.64
11,8.66,8663,11403,5789,8743.97
24,19.32,19324,12276,8662,8744.6
10,4.83,4829,8156,13408,8744.8
22,17.33,17326,8435,5718,8745.75
1,7.51,7410,4253,4319,8745.86
4,2.76,2765,3498,2975,8746.05
14,10.21,10212,13410,1365,8746.45
5,18.89,18793,13482,6828,8746.56
17,11.5,11501,5276,4478,8747.6
15,24.67,24665,5457,12812,8749.23
21,16.27,16267,14717,5438,8749.4
6,6.83,6830,2087,9701,8749.87
11,6.95,6954,5564,5897,8750.93
8,11.34,11326,3516,1563,8751.04
22,6.18,6177,5077,2584,8751.92
0,24.88,24878,12756,1864,8753.07
22,1.26,1238,8264,7279,8753.18
18,10.88,10878,13911,4149,8753.5
24,9.24,9244,2858,4010,8753.84
12,21,20995,7203,3554,8754.38
19,17.8,17796,4056,9719,8754.8
13,19.01,19007,2404,1144,8755.36
0,2.81,2811,7153,3870,8755.88
2,23.81,23813,11885,5640,8757.34
4,11.97,11970,1884,12906,8758.02
6,8.71,8713,9372,11297,8758.58
7,17.91,17846,10928,2204,8758.69
17,11.8,11804,8889,14716,8759.4
12,5.35,5352,4366,14885,8759.73
20,21.08,21079,3968,5245,8760.37
24,6.94,6937,8623,3788,8760.78
16,21.84,21837,2491,1755,8762.03
4,4.27,4275,7484,6579,8762.3
3,22.43,22432,10450,5794,8762.52
9,24.02,24019,14341,5899,8763.31
2,7.76,7762,13740,8049,8765.1
9,2.79,2791,11355,6305,8766.11
14,19.88,19883,1379,14853,8766.34
10,21.64,21621,11888,11478,8766.45
6,8.32,8316,8860,1049,8766.9
14,1.09,1091,1380,9526,8767.43
19,12.77,12770,8972,14633,8767.57
11,16.79,16790,4056,12745,8767.72
1,21.97,21971,6916,11430,8767.83
23,24.35,24346,5072,2534,8767.99
21,19.52,19521,12989,7444,8768.92
22,16.06,16064,10407,14535,8769.24
6,2.49,2491,13922,12321,8769.39
11,1.78,1710,10685,4430,8769.5
18,16.11,16107,14099,11606,8769.61
14,2.29,2186,10923,10068,8769.72
3,8.04,8036,5629,9979,8770.55
5,24.17,24165,9246,11641,8770.73
15,21.69,21686,2858,6450,8770.92
12,11.43,11434,14905,8142,8771.16
0,15.39,15295,3564,7042,8771.27
13,16.58,16584,2339,4183,8771.94
1,4.9,4904,7805,3613,8772.73
16,11.41,11408,14010,12908,8773.44
8,22.54,22538,7279,4218,8773.58
4,11.39,11338,12901,2058,8773.69
17,14.39,14299,1969,11843,8773.8
17,2.21,2209,14231,14006,8776.01
7,18.05,18048,5885,3974,8776.74
20,18.22,18218,14418,6049,8778.59
10,12.51,12507,14702,11831,8778.95
14,9.94,9935,13106,8393,8779.65
18,10.45,10451,7135,14030,8780.06
16,6.89,6887,8260,6408,8780.33
10,1.48,1450,12616,12765,8780.44
19,12.97,12900,11363,7047,8780.55
20,3.13,3125,2833,7631,8781.72
8,8.45,8446,12467,6652,8782.02
10,1.73,1727,1174,7343,8782.16
19,1.83,1825,9057,6804,8782.37
11,13.33,13329,12550,10242,8782.83
8,1.28,1284,6874,3330,8783.31
1,11.04,11038,7277,7862,8783.77
12,12.86,12864,1630,8654,8784.03
18,4.08,4080,1645,6166,8784.14
15,13.35,13352,12002,8830,8784.27
4,10.99,10991,9018,4943,8784.68
5,14.14,14137,6990,4471,8784.86
24,24.49,24493,4247,1205,8785.27
21,16.48,16477,4094,838,8785.4
2,20.43,20428,8631,1823,8785.53
19,3.49,3494,8684,2470,8785.87
3,15.52,15522,9422,4520,8786.07
24,1.12,1122,5696,2666,8786.4
9,20.7,20703,6351,8163,8786.81
6,17.96,17962,8370,9826,8787.35
23,19.47,19414,9399,7640,8787.46
0,16.99,16986,4283,4246,8788.26
7,12.41,12412,14838,8599,8789.15
6,2.76,2758,11301,11271,8790.11
4,5.65,5653,4818,14629,8790.33
22,24,24000,9442,6782,8793.24
13,23.32,23319,14259,5202,8795.26
14,15.72,15719,9281,5650,8795.37
19,11.22,11223,9809,14173,8797.09
9,10.46,10460,2109,14879,8797.27
14,2.52,2517,9025,5330,8797.89
17,22,21994,2646,2512,8798
6,8.76,8764,11233,2790,8798.87
22,5.74,5659,4706,3826,8798.98
19,2.68,2681,8622,4001,8799.77
16,19.66,19657,6783,5348,8799.98
17,2.54,2542,1298,8721,8800.54
12,16.82,16821,1143,13301,8800.85
15,16.99,16988,12642,12521,8801.26
19,2.38,2383,7159,7162,8802.15
9,5.15,5149,11077,5090,8802.42
7,13.38,13380,8059,13697,8802.53
16,2.93,2934,1734,14800,8802.92
5,18.33,18332,14994,4260,8803.2
17,4.1,4099,6203,3860,8804.64
9,2.72,2719,7053,3877,8805.14
23,17.79,17714,7305,2871,8805.25
20,23.83,23827,7561,1090,8805.54
22,7.14,7141,12013,8736,8806.12
5,3.08,3083,8343,2214,8806.28
18,22.25,22164,1833,6116,8806.39
24,20.31,20308,10409,2047,8806.7
10,24.65,24608,1236,5268,8806.81
21,22.12,22124,10152,14893,8807.52
11,24.8,24693,2437,3195,8807.63
1,23.97,23865,828,9337,8807.74
8,24.68,24678,5811,12919,8807.98
3,22.02,21941,3828,7330,8808.09
24,1.58,1575,11594,14913,8808.28
6,9.61,9611,7044,13105,8808.48
14,10.85,10852,7248,1178,8808.74
20,3.31,3258,4423,10260,8808.85
2,23.69,23692,4288,12535,8809.22
18,3.06,3060,12478,13215,8809.45
11,2.27,2271,11371,14206,8809.9
18,1.05,1049,4289,2981,8810.5
7,8.15,8152,5123,5582,8810.68
15,9.54,9484,1196,4534,8810.79
0,22.94,22944,7550,8422,8811.2
11,2.42,2424,10094,6860,8812.33
19,10.86,10856,12525,7392,8813.01
22,7.39,7389,3800,12701,8813.51
12,13.39,13386,8135,2143,8814.23
1,6.83,6826,6244,7000,8814.57
4,24.46,24464,2280,10246,8814.79
2,5.69,5692,6002,9286,8814.92
5,8.75,8726,3513,7043,8815.03
22,1.62,1560,3500,5379,8815.14
10,10.67,10665,3398,5556,8817.48
23,12.86,12857,9282,12026,8818.1
2,4.15,4149,3504,10670,8819.07
13,23.92,23806,13774,13358,8819.18
14,10.54,10522,2316,9878,8819.29
17,15.92,15923,7422,2693,8820.56
3,12.59,12593,13201,6100,8820.69
6,13.24,13239,1876,10660,8821.72
3,1.15,1091,5337,11555,8821.83
20,13.93,13930,9348,1704,8822.78
0,11.69,11626,10736,993,8822.89
17,2.82,2824,8036,10051,8823.39
19,10.49,10421,11833,14055,8823.5
16,20.75,20754,2916,14164,8823.67
4,10.14,10136,979,13454,8824.93
8,17.06,17050,12006,2250,8825.04
11,13.15,13154,853,2376,8825.48
7,16.27,16274,3851,12524,8826.96
9,21.93,21900,7415,8426,8827.07
22,11.93,11877,7828,10204,8827.07
24,19.43,19427,7661,14647,8827.71
14,8.53,8513,7032,6405,8827.82
16,4.36,4362,3585,3390,8828.03
10,11.11,11114,1973,10922,8828.59
15,17.91,17801,13719,8992,8828.7
7,2.01,2012,9199,2538,8828.97
6,8.79,8792,4562,6863,8830.52
12,16.71,16714,6735,10219,8830.95
7,2.09,1998,5328,9301,8831.06
2,12.13,12127,2413,11479,8831.19
14,3.89,3894,7455,1341,8831.71
17,8.58,8578,3531,13345,8831.97
21,24.87,24865,7709,4443,8832.39
5,17.66,17656,2010,3351,8832.68
2,2.33,2332,2978,2625,8833.52
4,8.74,8735,10860,13898,8833.67
24,6.18,6180,11907,12884,8833.89
23,15.89,15785,11795,13732,8834
19,10.61,10589,14726,14425,8834.11
20,11.32,11244,5738,10035,8834.11
13,15.47,15469,4464,13396,8834.64
18,24.91,24910,8617,9364,8835.41
11,10.77,10769,14035,7807,8836.25
6,6.07,6073,994,6631,8836.59
20,3.43,3433,5563,14464,8837.54
2,4.98,4980,9111,10073,8838.5
1,24.05,24011,1485,2023,8838.61
10,10.28,10284,3114,11722,8838.88
0,16.2,16195,11132,4221,8839.09
16,11.51,11514,9342,4515,8839.55
2,1.52,1523,6531,13495,8840.03
7,9.08,9015,3435,11480,8840.14
9,13.07,13031,8352,3269,8840.14
23,6.83,6827,11453,5360,8840.82
17,9.13,9134,13961,13444,8841.1
11,7.89,7886,13266,14880,8844.13
13,10.07,10074,3548,8412,8844.72
0,6.07,6068,6960,8873,8845.16
20,8.14,8139,8400,1440,8845.68
8,20.75,20745,11705,6816,8845.79
3,24.12,24117,4363,4941,8845.95
22,19.14,19142,3882,2153,8846.21
4,13.02,13024,14055,11168,8846.69
24,12.91,12824,6430,1630,8846.8
12,16.33,16329,3296,3830,8847.28
21,15.57,15571,1808,5442,8847.96
7,8.57,8571,8163,1344,8848.71
16,9.27,9249,13331,2066,8848.82
15,20.29,20286,12298,10071,8848.99
7,1.08,1083,4881,4949,8849.79
22,3.96,3957,4250,13429,8850.17
5,17.83,17834,4176,1240,8850.52
23,10.12,10123,7068,3881,8850.95
19,18.18,18177,2522,6299,8852.28
3,6.47,6472,7493,6520,8852.42
6,16.09,16092,10673,10607,8852.68
2,12.95,12947,9956,7809,8852.97
17,12.03,12035,2852,938,8853.14
14,21.53,21512,10181,6790,8853.25
7,3.57,3574,4004,5792,8853.37
23,2.93,2933,5201,4973,8853.88
15,6.38,6375,12701,10170,8855.36
9,16.95,16946,12840,8665,8857.08
22,7.76,7759,13639,9054,8857.93
24,11.62,11616,6359,10964,8858.42
18,23.12,23080,5481,12645,8858.53
17,5.91,5908,6284,3999,8859.04
3,7.29,7288,5755,1839,8859.71
13,15.17,15166,7228,10122,8859.88
1,22.21,22213,14158,12491,8860.83
22,3.77,3771,12043,8545,8861.7
4,15.58,15583,11652,4080,8862.27
10,23.8,23802,2806,3426,8862.68
13,2.91,2863,5182,9766,8862.79
20,17.38,17376,2506,11334,8863.05
3,3.66,3657,3714,1583,8863.37
8,18.7,18702,10250,7707,8864.49
5,14.35,14346,11403,3519,8864.86
0,19.96,19962,13884,12280,8865.12
4,2.96,2956,13836,4651,8865.23
13,2.55,2528,10161,13900,8865.34
17,7.95,7950,9259,12372,8866.99
11,24.32,24323,9919,8086,8868.46
21,20.78,20778,13707,10575,8868.73
12,21.62,21623,10430,11933,8868.9
5,4.21,4208,10683,9147,8869.07
10,6.5,6433,9840,1573,8869.18
2,16.98,16984,3284,6923,8869.96
8,5.81,5813,10422,2877,8870.3
24,12.09,12090,9670,2959,8870.51
13,5.28,5269,13805,13932,8870.62
18,12.59,12595,12236,6693,8871.12
7,18.39,18394,8554,12425,8871.76
22,10.35,10350,6453,5570,8872.05
16,24.51,24512,11023,1861,8873.33
6,20.76,20718,8809,7537,8873.44
14,20.19,20102,6089,6678,8873.44
13,2.93,2886,7948,9557,8873.55
9,17.45,17448,7167,14661,8874.53
12,5.77,5772,904,11528,8874.67
10,6.17,6171,2587,815,8875.35
4,10.33,10329,3251,7854,8875.56
14,3.71,3711,14489,7111,8877.15
10,1.91,1819,10632,11833,8877.26
19,25.09,24994,2168,8991,8877.37
23,23.6,23505,3981,1012,8877.48
22,7.16,7156,13608,1501,8879.2
9,4.78,4773,10303,5890,8879.31
1,18.73,18730,11158,11356,8879.56
15,24.47,24472,7424,3376,8879.84
13,6.63,6631,13932,1913,8880.18
21,11.56,11452,10124,14873,8880.29
22,1.89,1887,1107,13854,8881.09
24,11.36,11361,13846,14485,8881.87
0,16.94,16936,12260,5359,8882.05
6,10.61,10609,8228,6330,8884.05
10,6.93,6930,3554,7920,8884.19
20,21.78,21775,11165,6979,8884.83
2,15.15,15145,5697,12317,8885.1
1,5.66,5579,5327,8017,8885.21
24,3.35,3265,4107,6534,8885.21
12,10.65,10581,5353,1521,8885.32
13,5.56,5557,6398,12087,8885.74
22,5.63,5634,14616,8453,8886.72
15,7,6966,7862,2435,8886.83
14,10.7,10701,11336,11424,8887.85
0,6.07,6065,8390,751,8888.12
17,21.3,21297,11338,13485,8888.29
1,3.19,3159,7075,5376,8888.4
3,25.03,24964,7331,14078,8888.4
5,21.14,21138,14168,13055,8890.21
11,21.86,21863,6838,14842,8890.32
8,21.03,21030,14258,8639,8891.33
19,14.25,14246,7589,12645,8891.62
14,3.88,3769,6292,6949,8891.73
10,7.84,7842,11526,12830,8892.03
4,16.81,16806,7688,5843,8892.36
21,13,12998,1052,4315,8893.29
23,16.35,16353,14727,11073,8893.83
7,22.32,22316,5894,3899,8894.08
18,23.22,23215,7119,5533,8894.34
22,7.84,7842,4014,5678,8894.57
16,21.42,21416,8824,14798,8894.75
10,2.86,2858,3613,4342,8894.89
20,10.86,10858,3651,5411,8895.69
9,16.76,16756,10197,5658,8896.07
4,4.56,4563,2852,14312,8896.93
2,12.55,12552,11935,9117,8897.66
22,3.3,3303,12231,8067,8897.87
0,10.63,10630,3797,9377,8898.75
5,9.41,9408,3043,7572,8899.62
11,9.77,9774,6140,6628,8900.09
18,6.58,6581,10049,10926,8900.92
7,7.3,7302,14032,3718,8901.38
6,17.76,17761,13378,10136,8901.81
15,15.1,15095,13615,4497,8901.93
24,17.89,17893,1128,11901,8903.11
17,15.01,15010,1425,10812,8903.3
14,11.68,11683,10187,11328,8903.41
22,5.94,5936,10336,7398,8903.81
2,7.13,7126,13795,14076,8904.78
15,3.81,3810,14843,6594,8905.74
12,20.53,20474,1429,9840,8905.85
17,4.97,4969,12265,8320,8908.27
8,17.36,17361,10704,8296,8908.69
1,20.89,20886,14322,9166,8909.29
13,23.99,23992,5227,3277,8909.73
3,21.75,21747,8666,8893,8910.15
4,13.64,13642,9346,10783,8910.57
20,15.12,15116,3956,3826,8910.8
13,1.56,1556,11708,10096,8911.29
16,16.96,16955,3505,2393,8911.7
0,13.5,13497,5225,4539,8912.25
11,12.3,12300,3479,9195,8912.39
17,4.8,4802,7633,6401,8913.07
19,22.21,22211,6586,4505,8913.83
9,17.93,17927,6269,6033,8914
23,20.42,20420,2503,13303,8914.25
24,11.36,11363,14130,13144,8914.47
6,14,14000,7471,12582,8915.81
5,16.42,16416,4960,13273,8916.03
8,7.45,7375,10275,9899,8916.14
11,3.75,3740,4455,2514,8916.14
21,22.96,22907,9293,8996,8916.25
15,10.62,10611,1147,11478,8916.36
0,4.29,4287,7013,2669,8916.53
10,24.36,24362,13300,1252,8919.25
4,8.88,8881,13862,7898,8919.45
1,10.5,10500,4033,10549,8919.79
11,3.75,3729,2662,2257,8919.9
12,14.21,14213,9375,13244,8920.06
22,18.06,18060,3505,14672,8921.87
2,17.19,17193,12689,8111,8921.98
7,21.37,21365,5697,4591,8922.74
14,19.84,19838,6475,13975,8923.25
23,9.77,9773,12798,6825,8924.03
1,4.35,4331,10089,8853,8924.14
20,13.5,13501,12146,5812,8924.3
5,8.79,8789,4083,916,8924.82
17,12.51,12508,7972,14947,8925.58
18,24.77,24682,7037,9943,8925.69
4,8.52,8522,3585,9040,8927.97
21,12.11,12115,6292,7178,8928.37
24,14.1,14102,9381,6912,8928.57
8,13.2,13201,5156,6178,8929.34
1,5.32,5300,4641,7637,8929.45
19,16.06,16056,7990,4193,8929.88
15,13.85,13851,7990,4315,8930.21
13,20.34,20341,12718,1650,8931.63
9,18.49,18490,5498,8321,8932.49
12,12.78,12779,10560,1253,8932.84
6,17.3,17297,7015,13100,8933.11
7,10.74,10735,5553,8574,8933.48
3,23.47,23472,4943,7204,8933.62
16,22.73,22732,7957,7037,8934.43
0,18.01,17915,1804,9549,8934.54
19,4.84,4837,1680,14152,8934.72
2,13.03,13032,11228,7286,8935.01
5,10.84,10836,11019,6874,8935.66
10,19.66,19662,10694,4846,8938.92
22,17.72,17715,14709,9680,8939.58
18,14.9,14900,3248,2003,8940.59
8,12.11,12114,13459,7279,8941.46
4,13.75,13748,6670,1643,8941.72
15,11.62,11507,5736,6580,8941.83
2,8.06,8057,14560,11904,8943.06
23,19.18,19182,5717,4308,8943.21
11,23.72,23724,1818,3732,8943.62
16,9.8,9804,2936,9266,8944.24
4,2.63,2620,11852,5709,8944.35
14,21.81,21814,2943,6531,8945.06
9,13.32,13324,9173,1070,8945.81
4,1.57,1563,13697,11013,8945.92
19,11.48,11484,14210,6620,8946.21
23,3.53,3533,5325,12809,8946.74
21,19.02,19019,5852,8116,8947.39
20,24.05,24048,10004,6852,8948.35
22,9.13,9131,8794,9170,8948.71
10,9.91,9906,9203,6149,8948.82
17,23.35,23309,4303,9932,8948.93
15,7.62,7615,9227,10120,8949.44
0,16.67,16666,7966,10310,8951.21
24,22.75,22746,7716,11807,8951.32
1,22.02,22023,8015,1807,8951.48
6,18.89,18894,8393,10270,8952
19,6.02,6024,4058,11701,8952.23
9,7.29,7292,12148,11323,8953.1
3,19.78,19777,4327,9514,8953.4
17,4.62,4625,11173,6341,8953.56
21,6.35,6353,14100,8634,8953.74
13,23.02,23024,838,12450,8954.65
12,22.7,22703,13369,14025,8955.54
2,12.62,12616,11665,2975,8955.68
14,10.88,10880,7956,12799,8955.94
20,8.42,8418,781,5012,8956.77
21,3.14,3096,12303,4171,8956.88
11,13.54,13537,5923,8286,8957.16
7,24.46,24461,6450,2695,8957.94
22,9.89,9887,4120,7154,8958.6
8,17.67,17670,8225,10909,8959.13
5,24.32,24319,8515,7117,8959.98
17,6.94,6941,10008,13072,8960.5
18,20.6,20603,876,5118,8961.19
10,13.77,13767,9740,11089,8962.59
9,9.91,9914,12707,5601,8963.02
4,18.55,18554,11622,11862,8964.47
8,5.88,5882,11150,13334,8965.01
20,9.7,9698,13442,4705,8966.47
6,15.23,15229,5262,1590,8967.23
3,13.95,13951,11195,11281,8967.35
11,11.36,11360,2345,2471,8968.52
16,24.54,24540,7111,12865,8968.78
15,19.74,19743,12191,10885,8969.19
24,18.26,18262,12601,6580,8969.58
1,19.68,19675,14354,14555,8971.15
23,24.52,24448,12856,3222,8971.26
0,21.15,21147,2538,4658,8972.36
12,17.65,17652,3306,2303,8973.2
2,17.91,17909,3098,14309,8973.59
7,15.76,15760,2094,2959,8973.7
19,21.47,21366,5437,13140,8973.7
6,7.08,7082,7971,6561,8974.31
14,18.65,18648,1902,2179,8974.59
17,14.2,14185,13578,4125,8974.7
4,11.07,11069,9231,5768,8975.54
13,21.81,21813,6509,13338,8976.46
17,2.09,2090,4265,9572,8976.79
22,18.36,18356,14563,1154,8976.95
8,12.26,12262,14854,13036,8977.27
19,4.09,4095,2391,9862,8977.79
21,21.19,21187,6121,5272,8978.07
17,1.39,1361,10395,7111,8978.18
2,4.87,4872,8881,12991,8978.46
16,9.98,9978,5991,2173,8978.76
4,4.38,4378,8607,2692,8979.92
8,3.76,3761,8903,1718,8981.03
24,12.65,12653,2590,4654,8982.23
5,22.72,22724,12954,3518,8982.7
3,15.68,15676,8563,3704,8983.02
18,23.03,23033,13365,7389,8984.23
24,2.56,2560,1614,8884,8984.79
16,7.05,7051,4375,4546,8985.81
20,19.49,19490,13532,1863,8985.96
15,17.03,17028,11064,8996,8986.22
9,23.31,23309,12322,5991,8986.33
10,24.84,24841,10900,5563,8987.43
8,6.59,6594,12078,11713,8987.63
4,8.29,8288,14756,5853,8988.21
6,14.01,13927,6093,11558,8988.32
11,19.94,19940,4856,11345,8988.46
1,17.89,17885,3834,1879,8989.04
23,19.55,19550,13178,9530,8990.81
0,18.66,18657,6960,4237,8991.01
10,6.33,6326,3908,11197,8993.76
21,16.43,16433,4203,1602,8994.5
1,5.89,5888,14412,9572,8994.92
12,21.9,21902,4971,13092,8995.1
14,21.06,21060,7732,2614,8995.65
4,7.55,7512,12009,13618,8995.76
13,19.99,19993,10184,4046,8996.46
22,19.71,19713,4601,14235,8996.67
1,2.33,2329,11619,10716,8997.25
7,23.66,23655,6912,11084,8997.36
18,13.69,13694,5496,12367,8997.92
11,10.12,10121,11479,14942,8998.58
9,12.98,12983,1799,9981,8999.31
17,21.5,21501,11954,5838,8999.68
20,14.19,14187,6105,6927,9000.15
16,14.87,14865,2785,12221,9000.67
19,23.12,23124,4843,12484,9000.92
2,23.37,23365,7326,14688,9001.83
3,19.68,19676,10535,3888,9002.7
6,14.69,14691,10952,9987,9003.01
5,20.72,20723,5600,10082,9003.42
13,7.76,7760,14376,1305,9004.22
18,6.68,6679,4214,5008,9004.6
3,5.02,5017,10756,13014,9007.72
12,12.88,12881,5785,5063,9007.98
15,22.93,22931,10692,4720,9009.15
9,10.02,10022,10203,7045,9009.33
24,24.97,24973,1542,9668,9009.77
0,18.9,18904,2034,5894,9009.92
21,16.11,16112,4830,12288,9010.61
8,23.11,23106,4820,6574,9010.73
5,7.42,7360,11323,12011,9010.84
16,10.28,10175,10229,3560,9010.95
19,10.97,10966,11144,2048,9011.88
7,15.04,15044,4189,10389,9012.41
22,16.62,16618,9652,6172,9013.29
4,17.64,17630,12446,6190,9013.4
6,10.5,10478,5348,11382,9013.51
23,23.36,23357,3920,6980,9014.17
0,5.57,5572,12803,8519,9015.49
14,20.12,20120,13516,7190,9015.77
21,5.67,5670,9111,7116,9016.28
13,12.44,12440,10533,11252,9016.66
10,23.23,23229,4892,2728,9016.98
1,20.57,20571,6705,6785,9017.82
11,19.96,19957,5658,13531,9018.54
3,10.94,10936,7996,13418,9018.65
6,6.09,6087,11244,13106,9019.59
22,6.42,6352,13399,7691,9019.7
12,12.7,12700,865,1598,9020.68
18,16.69,16694,8655,13238,9021.29
2,20.1,20103,13990,10215,9021.93
20,21.93,21927,10960,5042,9022.07
1,5.4,5396,8217,11369,9023.22
17,23.9,23901,6110,1736,9023.58
7,11.91,11911,11308,10166,9024.32
0,8.95,8950,7481,1874,9024.44
24,14.79,14794,10796,14799,9024.56
4,11.85,11850,3347,4291,9025.25
19,15.21,15212,2000,5092,9027.1
0,2.84,2840,10156,11497,9027.28
3,9.32,9315,8807,14427,9027.97
8,17.35,17292,2511,3857,9028.08
0,1.42,1420,8055,12257,9028.7
14,13.79,13792,1153,3879,9029.56
15,23.1,23100,11277,7373,9032.25
20,11.32,11324,13726,11143,9033.4
9,24.18,24149,13959,4594,9033.51
4,8.79,8786,12491,1266,9034.03
8,6.06,6003,4693,4981,9034.14
23,20.31,20312,14118,2470,9034.48
5,24.06,24063,4928,10128,9034.91
16,24.73,24734,1623,14184,9035.69
1,12.58,12543,11589,5809,9035.8
6,16.49,16486,14134,13406,9036.08
8,2.05,2013,5631,9117,9036.19
15,4.75,4747,9981,11720,9036.99
2,15.47,15469,8287,3740,9037.4
10,20.86,20857,6881,8653,9037.84
2,1.8,1797,8237,2549,9039.2
18,18.07,18070,7069,6206,9039.36
22,19.99,19993,10382,11319,9039.7
8,3.95,3946,1854,12983,9040.13
12,19.74,19743,2442,12009,9040.42
13,23.88,23777,12234,838,9040.53
7,16.32,16323,5046,7336,9040.64
3,12.79,12757,9741,4387,9040.75
18,1.39,1362,11868,3774,9040.75
21,24.96,24964,4763,4022,9041.25
24,17.77,17765,11604,11517,9042.33
5,7.56,7555,14580,9784,9042.46
11,24.26,24262,9795,4801,9042.8
24,1.99,1987,10086,14923,9044.31
13,3.89,3854,4791,3946,9044.42
14,14.86,14837,11616,9665,9044.42
8,4.4,4297,1961,4756,9044.53
17,21.06,21006,11014,11501,9044.64
22,5.67,5667,9071,10953,9045.36
20,12.08,11982,8838,14099,9045.47
1,10.06,10063,3641,12849,9045.86
